price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_freq,zip
397990.0,3.0,1.0,1180,11862,1.0,0,0,4,0,66,0,66,0.3436640839790053,98177
706000.0,3.0,2.75,1900,6400,1.0,0,0,5,490,72,0,72,0.3436640839790053,98105
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,310,6,0,6,0.3436640839790053,98133
850000.0,4.0,2.25,2130,11843,2.0,0,0,4,0,42,0,42,0.0189952511872032,98040
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,130,85,0,85,0.3436640839790053,98112
1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,1450,23,0,23,0.036740814796300925,98074
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,0,51,0,51,0.06248437890527368,98059
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,0,53,1,13,0.0189952511872032,98040
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,740,74,1,13,0.3436640839790053,98107
485000.0,4.0,2.5,2470,35073,2.0,0,0,3,0,25,0,25,0.03924018995251187,98092
489950.0,4.0,2.25,2640,31941,1.0,0,0,4,0,28,0,28,0.03924018995251187,98092
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,0,18,0,18,0.06248437890527368,98059
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,0,26,1,14,0.007498125468632842,98011
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,320,58,1,13,0.3436640839790053,98116
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,780,17,0,17,0.3436640839790053,98106
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1190,37,0,37,0.01274681329667583,98198
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,0,77,1,20,0.3436640839790053,98105
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,0,11,0,11,0.3436640839790053,98133
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,0,59,1,5,0.003749062734316421,98166
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,510,88,1,21,0.3436640839790053,98133
280000.0,1.0,0.75,420,6720,1.0,0,0,3,0,92,1,6,0.3436640839790053,98108
1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,0,25,0,25,0.06248437890527368,98006
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,0,11,0,11,0.06248437890527368,98004
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,0,11,0,11,0.021994501374656337,98038
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,720,24,1,5,0.03924018995251187,98092
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,0,10,1,11,0.039990002499375156,98029
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1250,95,1,29,0.3436640839790053,98115
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,180,89,0,89,0.3436640839790053,98103
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,0,67,1,26,0.04073981504623844,98033
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,0,48,1,51,0.05073731567108223,98052
223000.0,2.0,1.0,910,9869,1.0,0,0,3,0,57,1,14,0.06248437890527368,98058
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,790,70,0,70,0.3436640839790053,98107
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,670,77,0,77,0.3436640839790053,98115
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,0,100,1,69,0.3436640839790053,98122
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,0,21,0,21,0.03899025243689078,98031
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,780,67,1,26,0.3436640839790053,98125
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,530,42,0,42,0.04073981504623844,98034
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,0,15,0,15,0.3436640839790053,98103
1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,0,8,0,8,0.05073731567108223,98052
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,290,6,0,6,0.3436640839790053,98108
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,0,7,0,7,0.039990002499375156,98029
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,0,5,0,5,0.039990002499375156,98027
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,600,88,0,88,0.3436640839790053,98103
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,0,53,0,53,0.04073981504623844,98034
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,0,17,0,17,0.036740814796300925,98074
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,0,36,1,14,0.01274681329667583,98198
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,0,36,1,14,0.03899025243689078,98030
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,1010,0,0,0,0.3436640839790053,98103
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,109,1,0,0.3436640839790053,98118
230000.0,2.0,1.0,930,7550,1.0,0,0,3,0,28,0,28,0.0069982504373906525,98168
845000.0,4.0,2.75,4070,115434,2.0,0,0,3,0,12,0,12,0.010997250687328168,98045
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,590,38,0,38,0.007748062984253936,98155
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,0,67,1,26,0.02749312671832042,98155
370000.0,2.0,1.0,900,4600,1.0,0,0,3,0,63,1,20,0.3436640839790053,98117
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,660,62,0,62,0.06248437890527368,98008
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,790,40,0,40,0.04073981504623844,98034
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,790,109,1,9,0.3436640839790053,98103
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1200,75,1,45,0.3436640839790053,98199
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,1290,108,1,24,0.3436640839790053,98112
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,34,0,34,0.0069982504373906525,98168
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,400,88,1,11,0.3436640839790053,98103
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,1130,39,0,39,0.02549362659335166,98072
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1140,48,0,48,0.03899025243689078,98030
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,0,38,0,38,0.03124218945263684,98023
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,0,17,0,17,0.04073981504623844,98034
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,0,36,1,14,0.02549362659335166,98077
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,0,70,0,70,0.3436640839790053,98178
454000.0,4.0,2.25,2630,39000,2.0,0,0,3,0,35,1,0,0.03899025243689078,98042
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,560,27,0,27,0.03924018995251187,98092
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,290,87,0,87,0.3436640839790053,98107
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,670,14,0,14,0.06248437890527368,98055
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,810,33,1,1,0.03924018995251187,98001
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,0,40,0,40,0.0189952511872032,98040
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,0,13,0,13,0.06248437890527368,98059
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,550,53,1,13,0.3436640839790053,98125
883000.0,4.0,2.5,3670,54450,2.0,0,0,3,0,15,0,15,0.036740814796300925,98074
950000.0,4.0,2.5,3770,35081,2.0,0,0,3,0,25,0,25,0.05073731567108223,98053
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,550,36,1,14,0.036740814796300925,98074
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,600,31,0,31,0.3436640839790053,98106
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,0,25,0,25,0.039990002499375156,98029
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,0,29,0,29,0.039990002499375156,98029
215000.0,2.0,1.0,710,7200,1.0,0,0,3,0,71,1,12,0.3436640839790053,98178
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,0,43,0,43,0.036740814796300925,98074
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,0,14,0,14,0.021994501374656337,98038
849900.0,2.0,2.0,2280,641203,2.0,0,0,3,0,24,1,5,0.0069982504373906525,98070
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1440,41,0,41,0.0189952511872032,98040
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,0,21,0,21,0.3436640839790053,98112
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,750,95,1,80,0.014996250937265684,98166
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,0,17,0,17,0.03899025243689078,98030
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,56,0,56,0.3436640839790053,98126
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,380,33,1,1,0.036740814796300925,98074
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,0,21,0,21,0.06248437890527368,98058
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,720,56,1,10,0.014996250937265684,98146
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,200,60,1,35,0.3436640839790053,98136
129000.0,2.0,1.0,1150,30184,1.0,0,0,3,0,64,1,9,0.06248437890527368,98055
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1380,46,0,46,0.06248437890527368,98007
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,0,22,0,22,0.05073731567108223,98052
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,860,93,0,93,0.3436640839790053,98133
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,0,56,0,56,0.03924018995251187,98002
1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,1800,32,0,32,0.02749312671832042,98177
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,350,9,0,9,0.3436640839790053,98116
665000.0,4.0,2.5,2790,43091,2.0,0,0,4,0,25,0,25,0.02549362659335166,98077
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,0,14,0,14,0.3436640839790053,98199
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1000,89,1,46,0.3436640839790053,98116
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1180,114,0,114,0.3436640839790053,98109
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,200,108,1,0,0.3436640839790053,98103
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,340,88,1,11,0.3436640839790053,98117
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,990,114,1,26,0.3436640839790053,98118
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,0,52,0,52,0.06248437890527368,98059
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,550,66,1,20,0.3436640839790053,98126
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,500,94,1,35,0.006748312921769558,98188
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,0,11,0,11,0.021994501374656337,98038
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,0,2,1,102,0.009247688077980504,98042
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,530,7,0,7,0.039990002499375156,98029
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,240,8,0,8,0.3436640839790053,98102
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,120,9,0,9,0.039990002499375156,98027
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,0,8,0,8,0.06248437890527368,98059
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,0,5,0,5,0.01374656335916021,98028
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,440,42,1,12,0.04073981504623844,98034
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,0,9,0,9,0.3436640839790053,98125
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,0,29,0,29,0.02549362659335166,98072
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1260,46,0,46,0.039990002499375156,98027
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,890,91,0,91,0.3436640839790053,98144
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,0,64,1,9,0.3436640839790053,98125
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,0,4,0,4,0.039990002499375156,98029
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,0,6,0,6,0.01374656335916021,98028
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,160,12,0,12,0.006748312921769558,98168
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,850,61,0,61,0.06248437890527368,98004
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,74,1,13,0.3436640839790053,98115
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,0,24,1,5,0.039990002499375156,98029
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1060,57,1,13,0.06248437890527368,98008
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,0,57,1,13,0.06248437890527368,98008
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,0,54,0,54,0.007748062984253936,98059
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,690,65,1,29,0.3436640839790053,98115
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,0,37,1,10,0.007498125468632842,98011
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,0,12,0,12,0.01374656335916021,98028
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,0,27,1,14,0.06248437890527368,98058
1735000.0,4.0,2.25,3040,5000,2.0,0,3,4,960,88,1,21,0.3436640839790053,98105
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,0,57,1,13,0.03924018995251187,98002
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,890,75,1,25,0.3436640839790053,98105
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,120,63,1,20,0.3436640839790053,98116
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,0,95,1,13,0.3436640839790053,98116
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,0,45,1,4,0.06248437890527368,98059
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,740,54,1,2,0.014996250937265684,98148
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,900,54,1,2,0.3436640839790053,98118
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,680,15,0,15,0.06248437890527368,98058
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,0,9,0,9,0.039990002499375156,98029
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,750,96,0,96,0.3436640839790053,98112
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,0,26,1,14,0.039990002499375156,98029
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,0,0,0,0,0.039990002499375156,98029
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,740,7,0,7,0.3436640839790053,98168
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,700,47,0,47,0.06248437890527368,98058
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,820,30,0,30,0.3436640839790053,98144
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,800,91,0,91,0.3436640839790053,98115
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,0,7,0,7,0.06248437890527368,98006
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,0,10,1,11,0.000999750062484379,98051
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,0,35,1,0,0.010997250687328168,98045
235000.0,2.0,1.5,880,1805,2.0,0,0,3,0,15,0,15,0.3436640839790053,98133
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,0,107,1,31,0.3436640839790053,98107
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,0,58,0,58,0.06248437890527368,98007
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,200,106,1,26,0.3436640839790053,98122
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,0,61,0,61,0.04073981504623844,98033
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,0,27,1,14,0.036740814796300925,98074
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,0,4,0,4,0.05073731567108223,98053
332000.0,1.0,1.0,960,2640,1.0,0,0,3,200,106,1,26,0.3436640839790053,98112
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,0,11,0,11,0.04073981504623844,98033
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,67,0,67,0.0189952511872032,98040
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,0,38,0,38,0.0069982504373906525,98070
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1100,41,0,41,0.06248437890527368,98006
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,900,56,0,56,0.3436640839790053,98199
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,0,57,1,13,0.3436640839790053,98118
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,500,39,0,39,0.04073981504623844,98034
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,0,11,0,11,0.0094976255936016,98019
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,0,9,0,9,0.05073731567108223,98052
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,0,49,1,21,0.06248437890527368,98008
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,280,46,0,46,0.05073731567108223,98052
150000.0,3.0,1.5,1230,8056,1.0,0,0,4,0,65,1,29,0.014996250937265684,98168
759950.0,3.0,2.5,3100,23790,2.0,0,0,3,0,12,0,12,0.036740814796300925,98075
427000.0,3.0,2.5,1830,65340,1.0,0,0,3,310,23,0,23,0.010997250687328168,98045
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,0,11,0,11,0.05073731567108223,98053
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,780,114,1,9,0.3436640839790053,98122
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,0,24,1,5,0.02549362659335166,98077
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,0,104,1,8,0.3436640839790053,98109
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,600,56,1,10,0.3436640839790053,98118
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,0,14,0,14,0.0069982504373906525,98070
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,0,29,0,29,0.039990002499375156,98027
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,870,26,0,26,0.03124218945263684,98023
460000.0,2.0,1.0,890,2100,1.0,0,0,4,130,95,1,29,0.3436640839790053,98107
1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,500,36,1,14,0.3436640839790053,98109
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,0,41,1,1,0.03924018995251187,98001
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1030,48,0,48,0.014996250937265684,98166
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,300,102,1,25,0.3436640839790053,98117
565000.0,4.0,2.75,3130,139392,2.0,0,0,4,0,33,0,33,0.03899025243689078,98030
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,520,38,1,22,0.05073731567108223,98052
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,930,8,0,8,0.04073981504623844,98034
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,630,88,1,21,0.3436640839790053,98126
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,0,8,0,8,0.021994501374656337,98038
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,220,71,1,12,0.3436640839790053,98106
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,0,101,1,69,0.007498125468632842,98011
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,0,12,0,12,0.036740814796300925,98075
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,590,66,0,66,0.3436640839790053,98125
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,0,44,1,0,0.05073731567108223,98052
650000.0,4.0,2.75,2610,4160,3.0,0,0,5,700,104,0,104,0.3436640839790053,98103
378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1160,54,1,13,0.3436640839790053,98125
220000.0,3.0,2.0,1410,7998,1.0,0,0,4,0,74,1,13,0.006748312921769558,98178
285500.0,4.0,1.75,1960,7950,1.0,0,0,4,0,47,0,47,0.03124218945263684,98023
340000.0,3.0,2.5,1212,1174,3.0,0,0,3,0,10,1,11,0.3436640839790053,98125
921000.0,4.0,1.5,2220,9496,1.0,0,0,4,730,60,1,35,0.06248437890527368,98004
375000.0,4.0,2.5,2040,109336,1.5,0,0,4,0,41,0,41,0.021994501374656337,98038
999000.0,4.0,2.75,2800,19168,2.0,0,0,3,0,22,0,22,0.036740814796300925,98075
335000.0,3.0,1.5,2040,6000,1.0,0,0,3,700,57,1,14,0.3436640839790053,98118
1920000.0,4.0,2.5,3070,34412,1.0,0,3,4,1000,64,1,31,0.002749312671832042,98039
385000.0,2.0,1.0,830,26329,1.0,1,3,4,0,86,0,86,0.0069982504373906525,98070
850000.0,4.0,3.5,4140,7089,2.0,0,0,3,980,11,0,11,0.04073981504623844,98034
429000.0,5.0,2.5,2340,4500,2.0,0,0,3,0,5,0,5,0.06248437890527368,98059
523950.0,3.0,2.25,1420,1282,3.0,0,0,3,0,8,0,8,0.3436640839790053,98103
798800.0,3.0,2.75,2670,3738,1.0,0,0,3,950,1,1,91,0.06248437890527368,98056
284000.0,3.0,2.5,1880,6008,2.0,0,0,3,0,5,0,5,0.03899025243689078,98042
852880.0,4.0,3.25,3450,6184,2.0,0,0,3,0,0,0,0,0.036740814796300925,98074
320000.0,3.0,2.25,1200,1400,3.0,0,0,3,0,9,0,9,0.3436640839790053,98133
749995.0,4.0,3.25,3430,9870,2.0,0,0,3,0,0,0,0,0.007498125468632842,98011
468500.0,3.0,2.5,1350,1186,2.0,0,0,3,230,7,0,7,0.3436640839790053,98117
492500.0,5.0,2.5,2570,9962,2.0,0,0,3,0,8,0,8,0.0094976255936016,98019
685000.0,4.0,3.5,2840,4637,3.0,0,0,3,0,6,0,6,0.3436640839790053,98125
542525.0,4.0,2.5,2650,5600,2.0,0,0,3,0,0,0,0,0.06248437890527368,98059
435000.0,3.0,2.0,1980,2674,3.0,0,0,3,0,7,0,7,0.3436640839790053,98136
242000.0,3.0,1.75,1280,7524,1.5,0,0,4,0,26,0,26,0.03899025243689078,98031
325000.0,4.0,2.5,2610,7091,2.0,0,0,3,0,27,1,14,0.03124218945263684,98023
837700.0,5.0,2.75,3010,12611,2.0,0,0,3,0,20,0,20,0.05073731567108223,98052
210000.0,1.0,1.0,930,7129,1.0,0,0,3,0,66,1,20,0.3436640839790053,98133
187500.0,3.0,1.5,1180,7000,1.0,0,0,4,0,37,0,37,0.03124218945263684,98023
560000.0,5.0,1.0,1710,9100,1.5,0,0,4,390,88,1,21,0.3436640839790053,98126
272000.0,3.0,2.0,1380,7476,1.0,0,0,3,0,25,0,25,0.03924018995251187,98001
235000.0,3.0,1.75,1190,7280,1.0,0,0,4,0,46,0,46,0.03924018995251187,98092
259000.0,3.0,2.0,1870,5909,1.0,0,0,3,600,28,0,28,0.03899025243689078,98030
866059.0,5.0,3.5,3130,4797,2.0,0,0,3,560,0,0,0,0.06248437890527368,98006
473000.0,2.0,1.0,900,5100,1.0,0,0,4,0,105,1,25,0.3436640839790053,98117
405000.0,3.0,1.5,1880,7400,1.0,0,0,3,400,46,1,17,0.007748062984253936,98155
870000.0,4.0,4.25,3010,4887,2.0,0,3,4,1070,63,1,18,0.3436640839790053,98115
475000.0,3.0,2.25,2280,5750,1.0,0,1,4,1130,29,0,29,0.3436640839790053,98116
499500.0,3.0,2.5,2970,21907,2.0,0,0,3,0,16,1,8,0.06248437890527368,98059
386000.0,2.0,2.5,1620,3196,2.0,0,0,3,0,6,0,6,0.015746063484128967,98065
458000.0,4.0,1.5,1550,3000,1.5,0,0,3,200,96,0,96,0.3436640839790053,98105
550000.0,3.0,1.75,2240,78225,2.0,0,0,5,0,38,0,38,0.0069982504373906525,98070
605500.0,3.0,2.5,2830,6536,2.0,0,0,3,0,25,0,25,0.02549362659335166,98072
421000.0,3.0,2.5,2890,21780,2.0,0,0,3,0,14,0,14,0.0069982504373906525,98188
536000.0,4.0,2.25,1990,5948,2.0,0,0,3,0,23,0,23,0.039990002499375156,98029
247200.0,3.0,1.75,1370,8719,1.0,0,0,3,0,32,0,32,0.009247688077980504,98042
250000.0,2.0,1.5,1088,1360,2.0,0,0,3,0,31,1,5,0.04073981504623844,98034
204950.0,4.0,1.75,1740,9344,1.0,0,0,3,560,36,0,36,0.03124218945263684,98023
430000.0,3.0,2.0,1730,9000,1.0,0,0,3,360,36,0,36,0.039990002499375156,98027
250000.0,4.0,2.5,1800,8100,2.0,0,0,3,0,16,1,8,0.021994501374656337,98038
260000.0,3.0,1.75,1440,12888,1.0,0,2,3,350,56,1,10,0.006748312921769558,98168
547000.0,4.0,1.0,1720,2800,1.5,0,0,4,520,88,1,21,0.3436640839790053,98115
379900.0,5.0,3.5,2800,7350,2.0,0,0,3,0,19,0,19,0.3436640839790053,98106
738500.0,3.0,2.5,2300,6009,1.0,0,0,3,0,9,0,9,0.05073731567108223,98053
545000.0,4.0,2.25,2030,11585,1.0,0,0,4,440,47,0,47,0.05073731567108223,98052
342000.0,2.0,1.0,740,6180,1.0,0,0,3,0,66,1,20,0.3436640839790053,98118
4668000.0,5.0,6.75,9640,13068,1.0,1,4,3,4820,31,1,5,0.0189952511872032,98040
170000.0,4.0,1.0,1920,13787,1.0,0,0,4,700,48,0,48,0.0069982504373906525,98188
616000.0,4.0,2.5,2490,12929,2.0,0,0,3,0,31,1,5,0.036740814796300925,98074
640000.0,3.0,2.0,1380,4800,1.0,0,0,3,0,66,1,20,0.3436640839790053,98119
332000.0,3.0,2.5,1530,9406,1.0,0,0,3,260,21,0,21,0.06248437890527368,98059
1010000.0,3.0,3.25,2420,1923,2.0,0,2,3,580,8,0,8,0.3436640839790053,98109
380000.0,4.0,2.5,2150,37647,2.0,0,0,3,0,23,0,23,0.03899025243689078,98042
415000.0,4.0,2.0,1610,9600,1.0,0,0,5,0,47,0,47,0.007748062984253936,98056
1008000.0,4.0,3.5,2650,3060,2.0,0,0,3,590,13,0,13,0.3436640839790053,98103
669000.0,4.0,2.75,2700,35362,2.0,0,0,5,0,38,0,38,0.02549362659335166,98077
260000.0,3.0,1.5,1270,20700,1.0,0,0,2,120,66,0,66,0.007748062984253936,98155
854000.0,4.0,2.75,3150,38865,1.0,0,0,3,670,28,0,28,0.05073731567108223,98052
605000.0,3.0,2.25,2010,10760,2.0,0,0,3,0,29,0,29,0.05073731567108223,98052
320000.0,3.0,1.0,860,5060,1.5,0,0,3,0,87,1,3,0.3436640839790053,98133
229950.0,3.0,2.0,1410,7466,1.0,0,0,3,0,31,1,5,0.06248437890527368,98058
255000.0,3.0,1.75,1700,7532,1.0,0,0,3,0,27,1,14,0.03899025243689078,98030
1170000.0,4.0,2.5,2570,6251,2.0,0,0,3,0,14,0,14,0.06248437890527368,98004
479000.0,2.0,2.25,1230,932,2.0,0,0,3,210,10,1,11,0.3436640839790053,98112
1200000.0,4.0,3.5,4170,9748,2.0,0,0,3,0,10,1,11,0.007748062984253936,98059
472000.0,3.0,2.5,1180,1262,3.0,0,0,3,0,4,0,4,0.3436640839790053,98119
198000.0,3.0,1.5,1430,7347,1.0,0,0,3,610,34,0,34,0.03124218945263684,98023
440000.0,4.0,2.0,1450,8400,1.5,0,0,4,0,52,0,52,0.04073981504623844,98034
506000.0,3.0,1.75,2180,7700,1.0,0,0,3,700,53,1,10,0.02749312671832042,98177
382500.0,4.0,2.5,2210,7079,2.0,0,0,3,0,21,0,21,0.03899025243689078,98031
269500.0,2.0,1.5,1480,7276,1.0,0,0,4,540,36,1,14,0.06248437890527368,98056
